condition,structure_rank,seed,sample,cif_path,PC1,PC2
WT mono apo,136,112,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-112_sample-4/model.cif,21.102868292929855,-1.0873898735977625
WT mono apo,137,112,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-112_sample-0/model.cif,21.471043837543363,-1.3500191249583826
WT mono apo,138,12,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-12_sample-3/model.cif,-23.579707841566496,-0.6432437621825795
WT mono apo,139,93,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-93_sample-1/model.cif,21.20203363757652,3.127990011741148
WT mono apo,140,54,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-54_sample-2/model.cif,21.71171481002264,-0.8384737819793986
WT mono apo,141,98,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-98_sample-4/model.cif,21.31021077928817,3.5590832879862893
WT mono apo,142,28,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-28_sample-3/model.cif,-22.84475442233117,3.6467524944103595
WT mono apo,143,212,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-212_sample-1/model.cif,20.972107453249865,-1.4689955965614847
WT mono apo,144,154,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-154_sample-0/model.cif,-23.532871708401853,-1.0584375894444409
WT mono apo,145,247,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-247_sample-1/model.cif,-23.17509095411429,-0.9598302111450264
WT mono apo,146,158,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-158_sample-3/model.cif,-22.719608565425016,-0.9190666418467595
WT mono apo,147,16,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-16_sample-2/model.cif,-23.463437047214015,-0.9457888778259917
WT mono apo,148,55,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-55_sample-3/model.cif,-23.808731093693535,-1.2586133553508307
WT mono apo,149,64,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-64_sample-2/model.cif,21.07776016156856,-0.7052446042481051
WT mono apo,150,165,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-165_sample-2/model.cif,-22.761096918884775,-0.750295551376671
WT mono apo,151,250,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-250_sample-4/model.cif,-23.179346824042515,-0.7326419896322751
WT mono apo,152,220,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-220_sample-2/model.cif,-23.100585652390755,-0.4442953256745076
WT mono apo,153,14,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-14_sample-4/model.cif,21.071118251682666,2.7986857670034473
WT mono apo,154,64,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-64_sample-1/model.cif,20.962464733452325,-1.17672076735567
WT mono apo,155,175,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-175_sample-2/model.cif,-23.060726965820088,-1.2005289564163548
WT mono apo,156,135,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-135_sample-1/model.cif,-22.83203530048279,-0.7030858267516777
WT mono apo,157,174,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-174_sample-2/model.cif,21.04348162073641,-0.5556403063016807
WT mono apo,158,41,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-41_sample-4/model.cif,-23.364412873686735,-0.5076503960360057
WT mono apo,159,38,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-38_sample-3/model.cif,21.201491161167823,-1.2255832879276252
WT mono apo,160,229,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-229_sample-0/model.cif,-23.095142416483405,-0.8845400188924536
WT mono apo,161,79,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-79_sample-3/model.cif,-22.562615587471804,3.6349098454235977
WT mono apo,162,5,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-5_sample-4/model.cif,-23.059156533479335,-0.5473126719074842
WT mono apo,163,5,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-5_sample-1/model.cif,-23.445946951856246,-0.8578934856985775
WT mono apo,164,53,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-53_sample-3/model.cif,20.90329490657498,3.065642566759012
WT mono apo,165,243,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-243_sample-4/model.cif,-23.3037741753839,-0.42440860795455454
WT mono apo,166,202,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-202_sample-3/model.cif,-23.418786192819343,-0.7830120144142675
WT mono apo,167,112,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-112_sample-2/model.cif,21.007737412010652,-1.4074256957662394
WT mono apo,168,89,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-89_sample-1/model.cif,21.51393975838918,-1.4706125049576366
WT mono apo,169,55,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-55_sample-0/model.cif,-22.87412696545387,3.5050040926364985
WT mono apo,170,185,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-185_sample-1/model.cif,-24.067832283599255,-0.9480360582917572
WT mono apo,171,89,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-89_sample-3/model.cif,20.63412032740482,-1.29023370934725
WT mono apo,172,91,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-91_sample-2/model.cif,-23.08581147844797,2.9007685737062756
WT mono apo,173,158,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-158_sample-0/model.cif,-23.382849848495333,3.292993223145472
WT mono apo,174,10,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-10_sample-4/model.cif,-22.597050399390376,3.65351279043345
WT mono apo,175,236,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-236_sample-4/model.cif,-24.117520708283564,4.104525878922206
WT mono apo,176,150,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-150_sample-4/model.cif,-24.614363977576392,-1.1346809545739975
WT mono apo,177,94,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-94_sample-2/model.cif,20.162577851444897,3.2432016657779292
WT mono apo,178,154,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-154_sample-4/model.cif,-23.36782422660711,-1.3562612970208408
WT mono apo,179,93,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-93_sample-2/model.cif,19.93082622676149,-1.0780402870602308
WT mono apo,180,115,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-115_sample-0/model.cif,-23.618132966801856,-1.1267877312961594
WT mono apo,181,38,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-38_sample-2/model.cif,21.206979902035847,-1.1700639758938058
WT mono apo,182,58,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-58_sample-1/model.cif,21.416669593832726,-0.9321026504764575
WT mono apo,183,117,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-117_sample-3/model.cif,-23.500968745289363,3.8146303414155334
WT mono apo,184,90,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-90_sample-0/model.cif,-22.753475965843524,-0.717944154534375
WT mono apo,185,64,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-64_sample-3/model.cif,20.805721368056084,-1.3089418355571474
WT mono apo,186,166,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-166_sample-1/model.cif,21.365500685207667,-1.015406070740396
WT mono apo,187,94,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-94_sample-0/model.cif,20.91190687926649,-1.2106715705809028
WT mono apo,188,220,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-220_sample-4/model.cif,-22.664276799426666,-0.8311486885829099
WT mono apo,189,149,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-149_sample-2/model.cif,-23.35958497005917,-0.8114371956119354
WT mono apo,190,186,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-186_sample-4/model.cif,-23.466235187621468,-0.5450947151925823
WT mono apo,191,246,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-246_sample-0/model.cif,-23.13603266340426,-0.9442810617373797
WT mono apo,192,221,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-221_sample-0/model.cif,21.733409116095064,-0.9127676598397928
WT mono apo,193,10,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-10_sample-1/model.cif,-22.909190170241892,-0.6425625881462382
WT mono apo,194,169,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-169_sample-4/model.cif,-23.224888231063215,-0.9018135252771654
WT mono apo,195,212,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-212_sample-3/model.cif,20.785569276106518,2.9475175792230766
WT mono apo,196,118,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-118_sample-2/model.cif,-22.718401968065443,-1.020701224064824
WT mono apo,197,225,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-225_sample-4/model.cif,-24.02499324592364,-0.9808978692309309
WT mono apo,198,182,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-182_sample-4/model.cif,-23.760413276311713,-0.6364101996007446
WT mono apo,199,112,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-112_sample-1/model.cif,21.421423029638653,-0.45937413680775524
WT mono apo,200,79,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-79_sample-1/model.cif,-23.534093142461458,-0.9367220639404688
WT mono apo,201,40,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-40_sample-4/model.cif,-23.203925590087927,3.6744274098627354
WT mono apo,202,236,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-236_sample-3/model.cif,-23.763038543896,-1.047855173672016
WT mono apo,203,203,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-203_sample-2/model.cif,-23.209379855429365,-0.7708132081480552
WT mono apo,204,144,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-144_sample-0/model.cif,-23.077010160353108,-0.6757852167066005
WT mono apo,205,122,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-122_sample-3/model.cif,-23.22859298876974,-1.3436809002525194
WT mono apo,206,176,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-176_sample-1/model.cif,20.260357772929105,-0.838705133124994
WT mono apo,207,14,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-14_sample-1/model.cif,21.184335988731817,3.339864156194963
WT mono apo,208,142,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-142_sample-2/model.cif,20.38327210611603,3.34346072089353
WT mono apo,209,5,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-5_sample-0/model.cif,-23.71342490626839,3.331546978230851
WT mono apo,210,71,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-71_sample-4/model.cif,-22.994704376921796,-1.0014138240783592
WT mono apo,211,153,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-153_sample-2/model.cif,-23.379866433015042,-0.8528519477722497
WT mono apo,212,238,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-238_sample-4/model.cif,-22.750383910812097,-0.5240301076544864
WT mono apo,213,91,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-91_sample-1/model.cif,-22.935887142812287,3.475166271432234
WT mono apo,214,13,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-13_sample-1/model.cif,20.879327779729742,-1.005559085249139
WT mono apo,215,244,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-244_sample-1/model.cif,-23.696502971168332,-1.4834053693584244
WT mono apo,216,249,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-249_sample-1/model.cif,21.04016106590025,-0.9134378869515303
WT mono apo,217,182,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-182_sample-1/model.cif,-23.14076145085293,-0.8166936773222419
WT mono apo,218,66,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-66_sample-4/model.cif,-23.9226597074317,-0.713407690539855
WT mono apo,219,141,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-141_sample-2/model.cif,-22.843101247966946,-0.6845742951698753
WT mono apo,220,111,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-111_sample-2/model.cif,-23.779297721725968,-0.7459888219722456
WT mono apo,221,189,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-189_sample-1/model.cif,-22.9669352693686,-0.7378175745785102
WT mono apo,222,115,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-115_sample-1/model.cif,-23.264011282346903,-0.5822633781973605
WT mono apo,223,21,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-21_sample-4/model.cif,-23.051999360142567,3.2994803402483805
WT mono apo,224,171,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-171_sample-2/model.cif,-22.926912850154128,-0.6810099647176286
WT mono apo,225,135,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-135_sample-3/model.cif,-23.007106045742812,-1.0669133087724783
WT mono apo,226,171,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-171_sample-4/model.cif,-24.10375797878646,-0.8784813382171057
WT mono apo,227,132,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-132_sample-4/model.cif,-23.14064509698391,-0.5909597342980256
WT mono apo,228,53,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-53_sample-4/model.cif,20.885646899145268,-0.9602081118075841
WT mono apo,229,179,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-179_sample-1/model.cif,-23.382259851765415,-0.7036718027011625
WT mono apo,230,43,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-43_sample-4/model.cif,21.305451820535865,-0.7757619870127691
WT mono apo,231,15,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-15_sample-0/model.cif,-22.718543217581676,-0.7651415037280273
WT mono apo,232,17,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-17_sample-4/model.cif,-23.13630524839242,3.087357029217726
WT mono apo,233,158,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-158_sample-1/model.cif,-22.887933909461903,-0.9335370054500449
WT mono apo,234,20,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-20_sample-2/model.cif,-23.34939120088671,-0.5657388556493943
WT mono apo,235,19,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-19_sample-3/model.cif,-23.833640240799276,-0.827194218609593
WT mono apo,236,206,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-206_sample-2/model.cif,-23.007588803008943,-0.87784086016537
WT mono apo,237,145,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-145_sample-2/model.cif,-22.67713669558782,-0.5645438011305324
WT mono apo,238,249,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-249_sample-4/model.cif,20.693463368321158,2.7127206327989954
WT mono apo,239,239,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-239_sample-0/model.cif,-22.930534442819013,-0.6767446653106267
WT mono apo,240,182,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-182_sample-0/model.cif,-23.132895574064534,-0.839659113997076
WT mono apo,241,95,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-95_sample-3/model.cif,-23.13140221093986,-1.0191677321045156
WT mono apo,242,97,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-97_sample-4/model.cif,21.082934740101624,-1.019727510106798
WT mono apo,243,230,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-230_sample-0/model.cif,21.018123103012346,2.1534565191427153
WT mono apo,244,125,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-125_sample-0/model.cif,-23.36901400140583,3.320599253865476
WT mono apo,245,119,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-119_sample-1/model.cif,-22.497558363259444,-0.8645159213173327
WT mono apo,246,31,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-31_sample-3/model.cif,-22.706897411370665,3.6396814623473905
WT mono apo,247,98,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-98_sample-1/model.cif,20.563615424627205,-0.9122858028480202
WT mono apo,248,136,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-136_sample-2/model.cif,-23.12901331608249,-0.8543917294178166
WT mono apo,249,148,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-148_sample-0/model.cif,-22.77328376795036,-0.6492276239054335
WT mono apo,250,189,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-189_sample-0/model.cif,-23.48651148500427,-0.5880889387779038
WT mono apo,251,61,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-61_sample-4/model.cif,-23.17135854315487,-1.5414279283124142
WT mono apo,252,155,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-155_sample-0/model.cif,20.963890208781635,-1.296311352551857
WT mono apo,253,166,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-166_sample-3/model.cif,20.32244131095668,3.005746824998811
WT mono apo,254,115,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-115_sample-2/model.cif,-22.960426271420495,-1.1305719178683264
WT mono apo,255,139,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-139_sample-0/model.cif,-23.182408606638713,-0.7199898637878653
